Topic,DateTime,URL,Title,Context,title_rn,rn
Covid19,2020-12-21 00:01:55.000000 UTC,https://www.concordmonitor.com/2nd-COVID-19-vaccine-authorized-in-US-is-shipped-out-37898277,2nd COVID-19 vaccine authorized in US is shipped out,"There won't be enough shots for the general population until spring, so doses will be rationed at least for the next several months. President-elect Joe Biden pledged earlier this month to have 100 million vaccine doses distributed in his first 100 days in office, and his surgeon general nominee said Sunday that it's still a realistic goal. But Vivek Murthy, speaking on NBC's Meet the Press, said it's more realistic to think it may be midsummer or early fall before coronavirus vaccines are available to the general population, rather than late spring.",1,1
Falsehoods,2020-12-21 00:01:58.000000 UTC,https://www.wfmj.com/story/43083697/concern-among-muslims-over-halal-status-of-covid-19-vaccine,Concern among Muslims over halal status of COVID-19 vaccine,"In Pakistan, where there has been waning vaccine confidence for religious and political reasons, parents have been jailed for refusing to vaccinate their children against polio. But with rising vaccine hesitancy and misinformation spreading around the globe, including in religious communities, Rashid said community engagement is ""absolutely necessary."" ""It could be disastrous,"" if there is not strong community engagement from governments and health care workers, he said. In Indonesia, the government has already said it will include the Muslim clerical body in the COVID-19 vaccine procurement and certification process. ""Public communication regarding the halal status, price, quality and distribution must be well-prepared,""",1,2
Covid19,2020-12-21 00:02:00.000000 UTC,https://www.straitstimes.com/world/europe/european-medicines-regulator-to-review-pfizer-covid-19-vaccine-for-mass-vaccination,European medicines regulator to review Pfizer Covid-19 vaccine for mass vaccination,"AMSTERDAM (REUTERS) - Europe's medicines regulator will on Monday (Dec 21) assess the Covid-19 vaccine jointly developed by US company Pfizer and its German partner BioNTech , with a green light to put Europe on course to start inoculations within a week. European Union countries including Germany, Austria and Italy have said they plan to start vaccinations from Dec 27 as Europe tries to catch up with the US and Britain where the roll-out began earlier this month. If clearance is granted by the European Medicines Agency (EMA), the final hurdle is approval by the European Commission which is expected to follow on Wednesday.",1,3
Cases,2020-12-21 00:02:04.000000 UTC,https://www.rnz.co.nz/international/pacific-news/433310/governor-gets-jab-as-northern-marianas-starts-covid-19-vaccinations,Governor gets jab as Northern Marianas starts Covid-19 vaccinations,"It comes two days after two others tested positive for the coronavirus. Out of the 116 confirmed cases, 90 are from incoming passengers. Meanwhile CHCC Chief Operation Officer, Subroto Banerji, said the CNMI finally receiving the Covid-19 vaccine meant the Commonwealth was ""one step closer to normalcy.""",1,4
Cases,2020-12-21 00:02:07.000000 UTC,https://www.wtol.com/article/news/health/coronavirus/vaccine/people-over-75-essential-workers-next-in-line-for-vaccine/507-17f45cf0-0f34-432e-9520-25101c6de323,"People over 75, essential workers to receive COVID-19 vaccine","The COVID-19 vaccine developed by Pfizer Inc. and Germany's BioNTech already is being distributed, and regulators last week gave approval to one from Moderna Inc. Earlier this month, the Advisory Committee on Immunization Practices said health care workers and nursing home residents — about 24 million people — should be at the very front of the line for the vaccines. RELATED: Second COVID-19 vaccine authorized in US is shipped out RELATED: US reaches nearly a quarter million daily COVID-19 cases Sunday's vote by the panel was who should be next in line, and by a vote of 13-1, it decided that next in line should be people 75 and older, who number about 20 million, as well as certain front-line workers, who total about 30 million. Those essential workers include firefighters and police; teac",1,5
Covid19,2020-12-22 00:01:31.000000 UTC,https://www.thereporteronline.com/news/national/biden-gets-covid-19-vaccine-says-nothing-to-worry-about/article_f759222e-a89b-580b-baf0-a3fbe5c7642f.html,"Biden gets COVID-19 vaccine, says 'nothing to worry about'","Vice President-elect Kamala Harris and her husband are expected to receive their first shots next week. Other top government officials have been in the first wave of Americans to be inoculated against COVID-19 as part of the largest largest vaccination campaign in the nation's history. Vice President Mike Pence, House Speaker Nancy Pelosi, D-Calif., Senate Majority Leader Mitch McConnell, R-Ky., and other lawmakers were given doses Friday.",1,1
Covid19,2020-12-22 00:01:32.000000 UTC,https://www.chroniclejournal.com/life/health/quebec/quebec-opens-new-covid-19-vaccination-sites-and-reports-2-108-new-infections/article_62af771e-19a4-5c25-8bb6-f7ee0014885c.html,"Quebec opens new COVID-19 vaccination sites and reports 2,108 new infections","Zan, a family doctor who specializes in geriatrics, said in an interview. ""What's important now is to vaccinate as many people as possible, as soon as possible."" Quebec's Health Department said 21 new vaccination sites would be receiving doses this week, adding that deliveries could take a few days. ""The establishments are ready to start vaccination as soon as possible after delivery,"" the department said in an email. The new sites are in addition to the first two the province opened last week at long-term care homes in Montreal and Quebec City. Officials said the province administered 115 doses of COVID-19 vaccine Sunday for a total of 4,831 vaccinations since the campaign began last week.",1,2
Covid19,2020-12-22 00:01:34.000000 UTC,https://www.wtoc.com/2020/12/21/chatham-co-first-responders-receiving-covid-vaccine/,Chatham Co. first responders receiving COVID-19 vaccine,"SAVANNAH, Ga. (WTOC) - Moderna's COVID-19 vaccine began arriving in Georgia Monday. Over 170,000 doses are being sent to providers across the state. Meanwhile, Georgia's Department of Public Health is anticipating a second round of Pfizer's vaccine.",1,3
Covid19,2020-12-22 00:01:36.000000 UTC,https://www.660citynews.com/2020/12/21/eu-regulator-meets-to-discuss-approval-of-covid-19-vaccine/,EU regulator meets to discuss approval of COVID-19 vaccine,"The EMA approval, however, is largely similar to the normal licensing procedure that would be granted to any new vaccine, only on an accelerated schedule. In a statement last week, the agency stressed that the vaccine would only be approved after a scientific assessment showed its overall benefits outweighed the risks. ""A vaccine's benefits in protecting people against COVID-19 must be far greater than any side effect or potential risks,"" it said. So far, the U.S. Centers for Disease Control and Prevention says they have seen six cases of severe allergic reaction out of more than a quarter-million shots of the BioNTech-Pfizer vaccine given, including in one person with a history of vaccination reactions.",1,4
Covid19,2020-12-22 00:01:38.000000 UTC,https://auburnpub.com/news/local/cayuga-county-nursing-homes-to-begin-covid-19-vaccinations-this-week/article_ae054326-5566-5f76-9227-3b734b1f90fa.html,Cayuga County nursing homes to begin COVID-19 vaccinations this week,"Those who receive the first dose of the vaccine will need a booster in three weeks. Matthew Chadderdon, a spokesperson for Auburn Community Hospital, which operates Finger Lakes Center for Living in the city, said that residents and staff at the nursing home will receive their first doses of the COVID-19 vaccine on Wednesday. HealthDirect, which provides pharmacy services to long-term facilities, will oversee the vaccinations at the nursing home.",1,5
Covid19,2020-12-23 00:01:38.000000 UTC,https://www.livemint.com/news/india/india-s-covid-19-vaccines-will-benefit-most-countries-bhutan-ambassador-11607557522612.html,India's Covid-19 vaccines will benefit most countries: Bhutan Ambassador,"PM Modi has said that India's vaccine production and delivery capacity will be used to help all humanity in fighting this crisis. He visited the Zydus Biotech Park in Ahmedabad, Bharat Biotech in Hyderabad, and Serum Institute of India in Pune on November 28 to conduct an extensive review of the vaccine development and manufacturing process. Bharat Biotech had on Monday applied for emergency use authorisation for its indigenously developed Covid-19 vaccine 'Covaxin' to Drugs Controller General of India (DCGI).",1,1
Covid19,2020-12-23 00:01:42.000000 UTC,https://www.reuters.com/article/us-health-coronavirus-uzbekistan-china-idUSKBN27R1FX,Uzbekistan to carry out late-stage trial of Chinese COVID-19 vaccine candidate,"Uzbekistan, which has confirmed over 69,000 COVID-19 cases with 589 deaths, is currently reporting about 200 cases a day. It has had two nationwide lockdowns but has no plans to impose another and President Shavkat Mirziyoyev has instructed officials to ""learn to live and work in pandemic conditions"". Reporting by Mukhammadsharif Mamatkulov; writing by Olzhas Auyezov; editing by Philippa Fletcher Our Standards: The Thomson Reuters Trust Principles.",1,2
Covid19,2020-12-23 00:01:42.000000 UTC,https://www.britannica.com/list/the-top-covid-19-vaccine-myths-spreading-online,The Top COVID-19 Vaccine Myths Spreading Online,"What you are really doing is sticking a recipe card into the cell making protein for a few hours."" MYTH: COVID-19 vaccines are not being tested against a placebo in clinical trials. THE FACTS: The final phase of clinical testing for COVID-19 vaccine candidates are Phase 3 trials, in which the vaccine is given to tens of thousands of patients.",1,3
